iter	RMSE
484	1167.980458
485	1167.449714
486	1166.757944
487	1166.521037
488	1165.882227
489	1165.58521
490	1165.402047
491	1165.275614
492	1164.964864
493	1164.757344
494	1164.210984
495	1162.230737
496	1162.133885
497	1161.989109
498	1160.14005
499	1159.92156
500	1159.801656
501	1159.685524
502	1159.183407
503	1158.418142
504	1156.861321
505	1155.848282
506	1155.408102
507	1155.308387
508	1155.053377
509	1154.91242
510	1154.7089
511	1154.070025
512	1153.552368
513	1152.937586
514	1151.042631
515	1150.908275
516	1150.502522
517	1150.150119
518	1149.747636
519	1149.690528
520	1149.530938
521	1149.376799
522	1148.918229
523	1148.617678
524	1148.446325
525	1148.145683
526	1148.028771
527	1147.825426
528	1147.749411
529	1147.097966
530	1144.861832
531	1144.685064
532	1143.535272
533	1143.432539
534	1143.307129
535	1143.150869
536	1143.035189
537	1142.815467
538	1142.657394
539	1142.581673
540	1141.055726
541	1140.958558
542	1140.873875
543	1140.661736
544	1139.317702
545	1138.512675
546	1138.346411
547	1138.066808
548	1137.929702
549	1137.792175
550	1137.707779
551	1136.826438
552	1136.180988
553	1136.020218
554	1135.959288
555	1135.915905
556	1134.311922
557	1134.169084
558	1134.00059
559	1133.905783
560	1133.763951
561	1133.469134
562	1133.370795
563	1133.120811
564	1132.62525
565	1132.542457
566	1132.352331
567	1132.215097
568	1132.024964
569	1131.852891
570	1131.50367
571	1131.399379
572	1131.298408
573	1130.896034
574	1130.743768
575	1130.67219
576	1130.603566
577	1130.463385
578	1130.341291
579	1130.143752
580	1129.849436
581	1129.574468
582	1129.4764
583	1127.497994
584	1126.883083
585	1126.529087
586	1126.385356
587	1126.328487
588	1126.217318
589	1125.958004
590	1125.718429
591	1125.048606
592	1124.848118
593	1124.165866
594	1123.631765
595	1123.494267
596	1123.033588
597	1122.519151
598	1122.368816
599	1122.276911
600	1121.643943
601	1121.557387
602	1120.433411
603	1120.324837
604	1120.023296
605	1119.937693
606	1119.663969
607	1119.523269
608	1119.017777
609	1118.829022
610	1118.431667
611	1118.302621
612	1118.222735
613	1118.106803
614	1118.060128
615	1117.9187
616	1117.652791
617	1117.525655
618	1117.351836
619	1117.174097
620	1116.723813
621	1116.415891
622	1114.904129
623	1114.831575
624	1114.632642
625	1114.568973
626	1114.005541
627	1113.312179
628	1113.161871
629	1112.751559
630	1112.65127
631	1112.404711
632	1112.354722
633	1112.209521
634	1112.151386
635	1111.835235
636	1111.765655
637	1111.667148
638	1111.60877
639	1111.416493
640	1111.074333
641	1110.289602
642	1109.90736
643	1109.317906
644	1109.065792
645	1108.027749
646	1106.80579
647	1106.722876
648	1106.655335
649	1106.576487
650	1105.931969
651	1105.572383
652	1105.306732
653	1105.225686
654	1104.977082
655	1104.805583
656	1104.693762
657	1104.409791
658	1104.345595
659	1104.057778
660	1103.919319
661	1103.655527
662	1103.599162
663	1103.515444
664	1103.231915
665	1103.147509
666	1102.73903
667	1101.550087
668	1101.435657
669	1101.263894
670	1101.058054
671	1100.746232
672	1100.658338
673	1099.301843
674	1099.218059
675	1099.121838
676	1098.972783
677	1097.907486
678	1097.22778
679	1097.108841
680	1096.913466
681	1096.654767
682	1096.239869
683	1095.000381
684	1093.935613
685	1093.602576
686	1093.545011
687	1093.413683
688	1092.663401
689	1092.560052
690	1092.289249
691	1092.210396
692	1092.062003
693	1091.966722
694	1091.843427
695	1090.557349
696	1089.484169
697	1089.231945
698	1089.177245
699	1089.095378
700	1089.010406
701	1088.928185
702	1088.852936
703	1088.62853
704	1088.416012
705	1088.204527
706	1088.156393
707	1088.007988
708	1087.806903
709	1087.528904
710	1087.477001
711	1087.235095
712	1087.069122
713	1086.129635
714	1086.044633
715	1085.78254
716	1085.683837
717	1085.511878
718	1085.244745
719	1084.953737
720	1084.881938
721	1084.445568
722	1083.872392
723	1083.722639
724	1083.509796
725	1083.434507
726	1083.228929
727	1083.088921
728	1083.014272
729	1082.424234
730	1082.270687
731	1081.759367
732	1081.359006
733	1081.200173
734	1080.161428
735	1080.03145
736	1079.315528
737	1079.244058
738	1078.331421
739	1078.145064
740	1077.958769
741	1077.903323
742	1077.837502
743	1077.532922
744	1077.362364
745	1077.14792
746	1077.050798
747	1076.419661
748	1076.221357
749	1076.097677
750	1076.03755
751	1075.904115
752	1075.751196
753	1075.686149
754	1075.145728
755	1074.446232
756	1074.235192
757	1074.090277
758	1074.000795
759	1073.496238
760	1073.388649
761	1073.111369
762	1072.995277
763	1072.414766
764	1072.328998
765	1072.206389
766	1072.130645
767	1072.057008
768	1071.889816
769	1071.787477
770	1071.738477
771	1071.31735
772	1071.120525
773	1070.659225
774	1070.448808
775	1070.377
776	1070.333253
777	1070.190175
778	1069.802006
779	1069.617134
780	1069.492236
781	1069.31494
782	1069.222678
783	1068.713332
784	1068.593184
785	1068.265646
786	1068.22032
787	1068.137814
788	1067.393806
789	1067.230702
790	1067.187431
791	1067.066161
792	1066.995329
793	1066.951877
794	1066.722625
795	1066.563685
796	1066.413249
797	1065.68408
798	1065.639885
799	1065.583329
800	1065.462468
801	1064.602165
802	1064.517087
803	1064.435193
804	1064.334798
805	1064.246658
806	1064.023698
807	1063.919491
808	1063.854919
809	1063.797091
810	1063.517705
811	1063.435745
812	1063.337266
813	1063.295598
814	1063.055081
815	1062.192058
816	1061.927727
817	1061.569846
818	1061.454191
819	1061.282039
820	1061.083316
821	1060.828569
822	1060.696339
823	1060.147387
824	1060.021701
825	1059.864731
826	1059.818996
827	1059.756466
828	1059.550706
829	1059.511079
830	1059.377257
831	1059.245148
832	1058.501582
833	1058.413948
834	1058.335952
835	1058.032739
836	1057.517915
837	1057.437575
838	1057.180804
839	1056.861927
840	1056.255726
841	1056.192576
842	1055.72195
843	1055.663462
844	1055.572631
845	1055.523879
846	1055.355689
847	1055.268464
848	1054.331681
849	1052.998843
850	1052.757378
851	1052.647499
852	1052.327123
853	1052.278367
854	1051.740975
855	1050.834418
856	1050.68308
857	1050.648028
858	1050.594135
859	1050.541914
860	1050.093897
861	1049.636324
862	1049.561216
863	1049.219514
864	1049.188618
865	1049.093996
866	1049.02527
867	1048.967775
868	1048.899453
869	1048.884651
870	1048.695447
871	1048.56182
872	1048.501731
873	1048.452723
874	1047.805171
875	1047.744817
876	1047.468751
877	1047.196638
878	1046.621805
879	1046.400106
880	1045.611806
881	1045.572658
882	1045.449519
883	1045.287707
884	1045.152644
885	1044.947174
886	1044.844403
887	1044.045546
888	1043.969544
889	1043.791853
890	1043.67851
891	1043.548543
892	1043.505898
893	1043.005089
894	1042.815044
895	1042.720619
896	1042.651344
897	1041.843754
898	1041.644645
899	1041.601181
900	1041.250489
901	1041.17045
902	1041.060365
903	1040.978314
904	1040.947168
905	1040.764164
906	1040.649169
907	1040.579833
908	1040.524387
909	1040.368161
910	1040.295359
911	1040.269119
912	1040.214591
913	1040.085447
914	1040.012819
915	1039.931072
916	1039.758788
917	1039.549174
918	1039.487493
919	1039.369699
920	1039.174052
921	1039.039
922	1038.727074
923	1038.21174
924	1038.176431
925	1038.048489
926	1037.97872
927	1037.766328
928	1037.592987
929	1037.450206
930	1037.36904
931	1037.257421
932	1036.730042
933	1036.589067
934	1035.947599
935	1035.504446
936	1034.875721
937	1033.334496
938	1032.755213
939	1032.400801
940	1032.296056
941	1031.844962
942	1031.803628
943	1031.637081
944	1031.553522
945	1031.537731
946	1031.014659
947	1030.961852
948	1030.888624
949	1030.826813
950	1030.787858
951	1030.757508
952	1030.539624
953	1030.185282
954	1030.094261
955	1029.956743
956	1029.904775
957	1029.863995
958	1029.382504
959	1029.282392
960	1029.045496
961	1028.555194
962	1028.511795
963	1028.473924
964	1028.417399
965	1027.723764
966	1027.603831
967	1027.394529
968	1026.846172
969	1026.525093
970	1025.745374
971	1024.883496
972	1024.823393
973	1024.33294
974	1024.206408
975	1024.130969
976	1024.102741
977	1023.976306
978	1023.927488
979	1023.897396
980	1023.732204
981	1023.689797
982	1023.338939
983	1022.853821
984	1022.669474
985	1022.506031
986	1022.249214
987	1022.160544
988	1022.014143
989	1021.930887
990	1021.853574
991	1021.78974
992	1021.740195
993	1021.474928
994	1021.445193
995	1021.403702
996	1021.329703
997	1020.939579
998	1020.91071
999	1020.834005
1000	1020.550632
1001	1020.447479
1002	1020.121348
1003	1020.076144
1004	1020.001838
1005	1019.930375
1006	1019.474353
1007	1019.425062
1008	1019.389082
1009	1018.778283
1010	1018.460401
1011	1018.346731
1012	1018.209645
1013	1018.010349
1014	1017.927994
1015	1017.665704
1016	1017.449843
1017	1017.380545
1018	1017.321481
1019	1017.249751
1020	1017.182959
1021	1017.033104
1022	1016.909385
1023	1016.450235
1024	1016.387416
1025	1016.338406
1026	1016.309211
1027	1016.173498
1028	1015.302932
1029	1014.867587
1030	1014.824496
1031	1014.741081
1032	1014.687262
1033	1014.161781
1034	1014.112551
1035	1013.79585
1036	1013.737205
1037	1013.680154
1038	1013.553774
1039	1013.431909
1040	1013.370325
1041	1013.324486
1042	1013.180869
1043	1013.0772
1044	1012.76575
1045	1012.579471
1046	1012.419458
1047	1012.323041
1048	1012.262048
1049	1012.008271
1050	1011.778842
1051	1011.70969
1052	1011.628359
1053	1011.586833
1054	1011.028477
1055	1010.724545
1056	1010.698094
1057	1010.668731
1058	1009.881202
1059	1009.819178
1060	1009.77303
1061	1009.747564
1062	1009.692671
1063	1009.642633
1064	1009.535311
1065	1009.399007
1066	1009.379733
1067	1009.311398
1068	1009.275232
1069	1008.890514
1070	1008.856198
1071	1008.788796
1072	1008.752218
1073	1008.672212
1074	1008.382856
1075	1008.348666
1076	1008.291462
1077	1008.163728
1078	1008.099469
1079	1008.035471
1080	1007.949931
1081	1007.886487
1082	1007.831199
1083	1007.711572
1084	1007.446772
1085	1007.320049
1086	1007.186438
1087	1007.15252
1088	1007.001996
1089	1006.92783
1090	1006.62568
1091	1006.520204
1092	1006.269277
1093	1006.169263
1094	1005.744903
1095	1005.682543
1096	1005.6172
1097	1005.48837
1098	1005.4399
1099	1005.278061
1100	1005.223059
1101	1004.978637
1102	1004.855168
1103	1004.7185
1104	1004.650297
1105	1004.602995
1106	1004.544805
1107	1004.43337
1108	1004.36795
1109	1004.293716
1110	1004.019287
1111	1003.966829
1112	1003.681597
1113	1002.580147
1114	1002.347011
1115	1002.036111
1116	1000.997296
1117	1000.688746
1118	1000.65872
1119	1000.625199
1120	1000.570353
1121	1000.481804
1122	1000.421582
1123	1000.377707
1124	1000.122919
1125	1000.025199
1126	999.9445535
1127	999.849594
1128	999.7550797
1129	999.6990688
1130	999.6841448
1131	999.6550354
1132	999.5982493
1133	999.50475
1134	998.9210867
1135	998.286162
1136	998.2594703
1137	998.225916
1138	998.1899785
1139	998.1292515
1140	998.0727833
1141	998.0374546
1142	996.9382427
1143	996.6576404
1144	996.627573
1145	996.4753864
1146	996.2591895
1147	996.2360598
1148	996.1514325
1149	995.8184505
1150	995.6450926
1151	995.3278491
1152	995.1980228
1153	995.0547183
1154	994.9536862
1155	994.5949851
1156	994.3234072
1157	994.27879
1158	994.2298009
1159	994.0928971
1160	993.810513
1161	993.5828128
1162	993.3990391
1163	993.2563103
1164	993.1979337
1165	993.1728393
1166	992.9014856
1167	992.7924969
1168	992.545909
1169	992.5011693
1170	992.4726377
1171	992.1745243
1172	992.1342842
1173	991.9959545
1174	991.5769108
1175	991.5582586
1176	991.42606
1177	991.3750978
1178	991.3321444
1179	991.2097216
1180	991.1646746
1181	991.0297026
1182	990.9717666
1183	990.7444667
1184	990.6818692
1185	990.5756855
1186	990.5429099
1187	990.5177948
1188	990.4184283
1189	990.1624842
1190	990.088327
1191	989.8636234
1192	989.6342116
1193	989.6198397
1194	989.5833674
1195	989.4249648
1196	989.2491153
1197	989.1269345
1198	989.0909501
1199	989.0022857
1200	988.9138849
1201	988.7905196
1202	988.7746691
1203	988.7367722
1204	988.6957746
1205	988.5727264
1206	988.5165802
1207	988.1830684
1208	988.1646049
1209	988.0121659
1210	987.8282137
1211	987.8110065
1212	987.4424113
1213	987.4145152
1214	987.3674899
1215	987.3304934
1216	987.2059465
1217	987.0871256
1218	986.951566
1219	986.8339292
1220	986.7183003
1221	986.2330098
1222	986.0504136
1223	986.0245365
1224	985.9850317
1225	985.9431781
1226	985.9176943
1227	985.8818252
1228	985.8164682
1229	985.3633272
1230	985.321958
1231	985.2181592
1232	984.9903147
1233	984.9129818
1234	984.4849263
1235	984.4699326
1236	984.4310566
1237	984.3789556
1238	984.210476
1239	984.1666747
1240	984.0144609
1241	983.9174153
1242	983.8157669
1243	983.5076808
1244	983.3605903
1245	983.338544
1246	983.3023863
1247	983.1750015
1248	983.1558193
1249	983.044504
1250	982.9556866
1251	982.8347788
1252	982.757228
1253	982.6579084
1254	982.5992722
1255	982.5588438
1256	982.3047856
1257	982.1430496
1258	982.0765358
1259	982.0211814
1260	981.9691009
1261	981.9245952
1262	981.8847527
1263	981.8477508
1264	981.7462327
1265	981.6533497
1266	981.606357
1267	981.2288185
1268	981.1212284
1269	981.0251384
1270	980.9965939
1271	980.9546481
1272	980.9235299
1273	980.8918937
1274	980.8649975
1275	980.7436805
1276	980.7072782
1277	980.3631721
1278	980.0837116
1279	979.6421831
1280	979.6081184
1281	979.5732775
1282	979.5386142
1283	979.1109169
1284	978.5039162
1285	978.231004
1286	978.1873413
1287	978.1648471
1288	978.0454807
1289	977.9705415
1290	977.7743816
1291	977.7502716
1292	977.683129
1293	977.6360345
1294	977.5525183
1295	977.3158495
1296	977.2999017
1297	977.2452269
1298	977.1526595
1299	976.4974047
1300	976.4354083
1301	976.3838746
1302	976.3049136
1303	975.5632519
1304	975.0532651
1305	974.9354335
1306	974.9205415
1307	974.8508889
1308	974.8209512
1309	974.4516328
1310	974.2419012
1311	974.1124641
1312	974.0898254
1313	973.9371314
1314	973.8748969
1315	973.8385892
1316	973.6542696
1317	973.5795435
1318	972.895546
1319	972.8121978
1320	972.7649585
1321	972.0835643
1322	972.0468817
1323	971.810616
1324	971.5898876
1325	971.5581862
1326	971.1994634
1327	970.5039067
1328	970.4448022
1329	970.4324421
1330	970.3286231
1331	970.3110539
1332	969.689719
1333	969.55719
1334	969.4836139
1335	969.4133097
1336	969.2133232
1337	969.177607
1338	969.1229381
1339	969.0920273
1340	969.0210695
1341	968.9194128
1342	968.8259291
1343	968.6140381
1344	967.9833222
1345	967.9525862
1346	967.809555
1347	967.5714557
1348	967.5361398
1349	966.9434799
1350	966.9113457
1351	966.5877277
1352	966.5668758
1353	966.5387054
1354	966.5020585
1355	966.4654859
1356	966.3068725
1357	965.9149101
1358	965.8113338
1359	965.7816419
1360	965.7624333
1361	965.4081666
1362	965.3640583
1363	965.3294576
1364	965.2743429
1365	965.1276942
1366	965.0433943
1367	965.0192787
1368	964.8772368
1369	964.8073179
1370	964.7046733
1371	964.6572354
1372	964.6181355
1373	964.5936237
1374	964.4550073
1375	964.410892
1376	963.8462802
1377	963.8174752
1378	963.8056267
1379	963.7877234
1380	963.7594091
1381	963.6853912
1382	963.5250587
1383	963.4439207
1384	963.4300138
1385	963.4207139
1386	963.4057066
1387	963.0460198
1388	962.9840347
1389	962.9322175
1390	962.8749911
1391	962.8419378
1392	962.2598848
1393	961.8724674
1394	961.8244611
1395	961.7678127
1396	961.740176
1397	961.2071254
1398	961.1854962
1399	961.1651308
1400	960.8473599
1401	960.8244445
1402	960.7188911
1403	960.1620235
1404	960.140805
1405	959.9094898
1406	959.2698253
1407	959.0883988
1408	958.9911105
1409	958.9032734
1410	958.8532167
1411	958.7879078
1412	958.766952
1413	957.980683
1414	957.8627082
1415	957.7939988
1416	957.5442113
1417	957.4946172
1418	956.643466
1419	956.5985103
1420	956.5542069
1421	956.493322
1422	956.4072945
1423	956.2666341
1424	955.9205365
1425	955.8891229
1426	955.7548327
1427	955.5902994
1428	955.216232
1429	954.9516657
1430	954.5367038
1431	953.9391397
1432	953.8146168
1433	953.7565959
1434	953.5141061
1435	952.9730336
1436	952.6499316
1437	952.4950544
1438	952.4539799
1439	952.3655512
1440	952.1839254
1441	952.0486439
1442	951.9874321
1443	951.9655664
1444	951.6701273
1445	951.1869904
1446	951.1304146
1447	951.0289906
1448	950.4361166
1449	950.4203717
1450	950.2922478
1451	950.2097495
1452	949.9938706
1453	949.9309811
1454	949.6949673
1455	949.6237182
1456	949.462858
1457	949.4009888
1458	949.1560738
1459	948.85176
1460	948.8377736
1461	948.7166429
1462	948.6402805
1463	948.5973225
1464	948.3118956
1465	948.1852873
1466	948.1130263
1467	948.0513928
1468	947.9490446
1469	947.9184759
1470	947.5228121
1471	947.5023112
1472	947.4857413
1473	947.413059
1474	947.3720481
1475	947.3522657
1476	947.2941065
1477	946.6722705
1478	946.655041
1479	946.4526663
1480	946.3382823
1481	946.1165194
1482	946.0531913
1483	945.9606335
1484	945.8781875
1485	945.4562164
1486	945.3036463
1487	945.1525934
1488	944.9484326
1489	944.6930215
1490	944.636591
1491	944.4979532
1492	944.4384141
1493	944.2493804
1494	944.0275897
1495	943.9979382
1496	943.9196654
1497	943.4529257
1498	943.4222278
1499	943.2959109
1500	943.2062878
1501	943.0833811
1502	942.5783385
1503	942.2975922
1504	942.0128293
1505	941.9676009
1506	941.9353439
1507	941.7800571
1508	941.7079532
1509	941.6645855
1510	941.6506745
1511	941.5063882
1512	941.4194767
1513	940.9380635
1514	940.6079408
1515	940.4273066
1516	940.3012427
1517	940.1786017
1518	940.1304583
1519	940.0682931
1520	939.9784276
1521	939.6240421
1522	939.5625887
1523	939.5095019
1524	939.4327526
1525	939.3127085
1526	938.9079434
1527	938.8705782
1528	938.8528018
1529	938.7701526
1530	938.7297558
1531	938.6950095
1532	938.4652239
1533	938.2923089
1534	938.2359549
1535	938.2187537
1536	938.1998817
1537	938.158364
1538	938.0736546
1539	938.0342048
1540	937.677564
1541	937.5186597
1542	937.414231
1543	937.3838656
1544	937.329749
1545	937.2403379
1546	937.1174969
1547	936.6548214
1548	936.5894849
1549	936.5667765
1550	936.4222689
1551	936.3273001
1552	936.2839162
1553	936.2560278
1554	936.184964
1555	935.9936496
1556	935.6098917
1557	935.5689574
1558	935.5244605
1559	935.0810521
1560	935.0635534
1561	935.0107777
1562	934.9607879
1563	934.7907235
1564	934.7621233
1565	934.5854818
1566	934.5733719
1567	934.5498356
1568	934.3434457
1569	934.2426406
1570	933.9189527
1571	933.8763104
1572	933.4932878
1573	933.3950267
1574	933.3602674
1575	933.3315848
1576	933.26711
1577	933.2127014
1578	933.140306
1579	932.5370257
1580	932.4108375
1581	932.3383913
1582	932.3098909
1583	932.2242386
1584	932.165718
1585	932.1050293
1586	932.0378859
1587	932.0184542
1588	931.9923045
1589	931.9345999
1590	931.9150715
1591	931.8495602
1592	931.773154
1593	931.7265147
1594	931.682493
1595	931.5401843
1596	931.1846709
1597	931.0476204
1598	930.9898951
1599	930.4864948
1600	930.3613279
1601	930.2250524
1602	930.1933749
1603	930.1773934
1604	930.1298035
1605	929.7037996
1606	929.6810692
1607	929.6349218
1608	929.6212222
1609	929.5553924
1610	929.540155
1611	929.3073556
1612	929.2484565
1613	928.7313878
1614	928.6968241
1615	928.6705393
1616	928.5715361
1617	928.540842
1618	928.4749366
1619	928.4393131
1620	928.1973383
1621	928.0891759
1622	928.0756171
1623	927.9971966
1624	927.9767993
1625	927.9275905
1626	927.8941324
1627	927.7693056
1628	927.6905457
1629	927.6658464
1630	927.6372753
1631	927.5901191
1632	927.3768835
1633	927.1485866
1634	926.966447
1635	926.9183862
1636	926.9013167
1637	926.7602457
1638	926.6688553
1639	926.6410852
1640	926.6148313
1641	926.5917492
1642	926.306769
1643	926.2529108
1644	926.1500063
1645	926.1295515
1646	926.0113685
1647	925.8985443
1648	925.8614516
1649	925.7433553
1650	925.3647714
1651	925.2953514
1652	925.2609468
1653	925.1574809
1654	925.1221293
1655	925.1070678
1656	925.0041924
1657	924.8027448
1658	924.3865895
1659	924.3238089
1660	924.1439711
1661	923.9366941
1662	923.8988438
1663	923.7170188
1664	923.487217
1665	923.3751247
1666	923.3343203
1667	923.0725703
1668	923.0413693
1669	922.9382452
1670	922.857424
